uid,split,label,domain,n_sents,path_len,mean_step,p90_step,p95_step,step_cv,burstiness,straightness,dir_persistence,turn_mean_deg,frac_backtrack,avg_nn_dist,label_name,n_sents_log,log_path_len,log_mean_step,log_p90_step,log_avg_nn_dist,is_news
emozilla/pg19::pg19_00023,val,0,pg19,44,52.969810485839844,1.231856107711792,1.3297779560089111,1.3351731300354004,0.09275237048064393,1.0838710151905961,0.025929137225745188,-0.46688035130500793,117.99401092529297,1.0,1.0571688413619995,human,3.8066624897703196,3.9884248251520837,0.802833574569861,0.8457729651862278,0.7213306886645071,0
ai_gen::pg19_00023,val,1,pg19,42,50.724117279052734,1.2371735572814941,1.358054518699646,1.3751106262207031,0.07255873967682447,1.111493709291034,0.022504146698851313,-0.47967785596847534,118.78340148925781,1.0,1.0780589580535889,ai,3.7612001156935624,3.9459241578321005,0.8052132643359476,0.8578369225856624,0.7314342647738649,0
emozilla/pg19::pg19_00029,val,0,pg19,65,78.88229370117188,1.2325358390808105,1.3456048965454102,1.3701919317245483,0.08395982280156371,1.1116852656757519,0.017240263084592127,-0.49121373891830444,119.66729736328125,1.0,0.9763658046722412,human,4.189654742026425,4.380554222471519,0.8031380869793323,0.8525433202529559,0.6812597060143603,0
ai_gen::pg19_00029,val,1,pg19,34,40.128719329833984,1.2160217761993408,1.318755030632019,1.33028244972229,0.07870297640456514,1.093962686983267,0.03246947895257029,-0.45397835969924927,117.1222152709961,1.0,1.0535956621170044,ai,3.5553480614894135,3.7167066446273407,0.7957135956415113,0.8410304169160608,0.7195922382415363,0
emozilla/pg19::pg19_00034,val,0,pg19,23,23.969343185424805,1.0895155668258667,1.2561246156692505,1.3100677728652954,0.10848126963783214,1.2024314408657515,0.05700042190402853,-0.45403218269348145,117.29804992675781,1.0,0.9401669502258301,human,3.1780538303479458,3.217648799797736,0.7369322529024257,0.8136485695523248,0.6627740261899995,0
ai_gen::pg19_00034,val,1,pg19,44,54.20878219604492,1.2606693506240845,1.3659604787826538,1.388998031616211,0.06903883979784714,1.1017940833791957,0.026111786071390697,-0.4888545572757721,119.36605072021484,1.0,1.0724611282348633,ai,3.8066624897703196,4.011122038382781,0.8156609422761915,0.861184061605465,0.7287368518730644,0
cc_news::cc_00074,val,0,news,27,31.59130096435547,1.2150499820709229,1.3550628423690796,1.3713542222976685,0.10804354403754315,1.1286401732702493,0.041518240421084665,-0.4562165141105652,117.2602310180664,1.0,1.046831727027893,human,3.332204510175204,3.4840454111799235,0.7952749685115468,0.8565674117701352,0.7162930986239993,0
ai_gen::cc_00074,val,1,news,30,34.62816619873047,1.1940747499465942,1.2925183773040771,1.3367868661880493,0.08360556200309971,1.119516903147578,0.03246644667744635,-0.4991697371006012,120.14234161376953,1.0,0.9777862429618835,ai,3.4339872044851463,3.5731365103934367,0.7857604314397529,0.8296509413885783,0.6819781601019272,0
cc_news::cc_00099,val,0,news,26,31.490095138549805,1.2596038579940796,1.3752020597457886,1.3822128772735596,0.08756989659499008,1.0973393487962457,0.04511185772469926,-0.462389200925827,117.74825286865234,1.0,1.0869107246398926,human,3.295836866004329,3.480935277917713,0.8151895138467298,0.8650825116553953,0.7356848502945736,0
ai_gen::cc_00099,val,1,news,27,29.456924438476562,1.1329586505889893,1.2495498657226562,1.2680778503417969,0.10088499687384099,1.119262251699516,0.029320254965192756,-0.4926215410232544,119.77538299560547,1.0,0.9132133722305298,ai,3.332204510175204,3.416313371866084,0.7575100537359052,0.8107301365229023,0.648784222257309,0
cc_news::cc_00062,val,0,news,14,14.55563735961914,1.1196644306182861,1.3074734210968018,1.32151460647583,0.17722336859492033,1.180277385202726,0.09158523607761986,-0.44058525562286377,116.3578109741211,1.0,0.9542178511619568,human,2.70805020110221,2.7444231040919163,0.7512577887109368,0.836153168843939,0.66999003725353,0
ai_gen::cc_00062,val,1,news,24,26.451927185058594,1.1500837802886963,1.2945789098739624,1.2968037128448486,0.09081944015717461,1.1275732560267868,0.043912723020950895,-0.47992780804634094,118.75652313232422,1.0,0.9520881175994873,ai,3.2188758248682006,3.312436372597096,0.7655068089564929,0.8305493451413123,0.6688996291848738,0
cc_news::cc_00070,test,0,news,22,23.41960334777832,1.115219235420227,1.2137086391448975,1.2879530191421509,0.1252439702378436,1.154887737078603,0.04807231649134426,-0.4777606427669525,118.9018325805664,1.0,0.9140360355377197,human,3.1354942159291497,3.1953862256259202,0.7491584645352741,0.7946692263242828,0.6492141201982115,0
ai_gen::cc_00070,test,1,news,27,30.2200870513916,1.16231107711792,1.26761794090271,1.2971187829971313,0.06844338874221151,1.1159824667698823,0.028279857036363668,-0.49842238426208496,120.06856536865234,1.0,0.9728828072547913,ai,3.332204510175204,3.4410617034047184,0.7711775928250475,0.8187299152830307,0.679495827027367,0
cc_news::cc_00072,test,0,news,33,40.66777801513672,1.2708680629730225,1.3593004941940308,1.3729966878890991,0.055480320264431456,1.0803613119965263,0.02859312912222275,-0.4979857802391052,120.08934783935547,1.0,1.0096598863601685,human,3.5263605246161616,3.7297281206417714,0.8201621649905891,0.8583651743368889,0.6979654969871422,0
ai_gen::cc_00072,test,1,news,38,43.44081497192383,1.1740760803222656,1.3329648971557617,1.3545018434524536,0.10603564913670352,1.1536746776065059,0.026409071274753247,-0.4745672643184662,118.5546875,1.0,0.9430806040763855,ai,3.6635616461296463,3.7941583033054336,0.7766037836351081,0.8471399467005344,0.6642746538767895,0
cc_news::cc_00002,test,0,news,68,79.32647705078125,1.1839772462844849,1.3279814720153809,1.3482621908187866,0.10014734309698595,1.13875684270852,0.017646125251022365,-0.48091211915016174,119.0769271850586,1.0,0.9383457899093628,human,4.23410650459726,4.386099293264619,0.7811476394604772,0.8450015710812406,0.6618349237183412,0
ai_gen::cc_00002,test,1,news,42,46.574222564697266,1.1359566450119019,1.2642040252685547,1.2766298055648804,0.07970361429908415,1.1238367337077206,0.027886936546703937,-0.49275749921798706,119.78816223144531,1.0,0.963843822479248,ai,3.7612001156935624,3.8622910717916734,0.7589146236128836,0.8172232734487179,0.6749036866477991,0
cc_news::cc_00031,test,0,news,23,21.780838012695312,0.9900380969047546,1.2213531732559204,1.2357317209243774,0.16573687500521336,1.2481658279479435,0.054653178021463765,-0.38342371582984924,112.9819564819336,1.0,0.7987119555473328,human,3.1780538303479458,3.1259197445546647,0.6881537827263973,0.7981165476943253,0.5870708285008847,0
ai_gen::cc_00031,test,1,news,31,34.50769805908203,1.150256633758545,1.232866644859314,1.2544465065002441,0.0641871670397736,1.0905796755982713,0.03420245592907174,-0.49047937989234924,119.65011596679688,1.0,0.9563841223716736,ai,3.4657359027997265,3.5697495197082203,0.7655871995550498,0.8032862509042186,0.6710979339128974,0
cc_news::cc_00069,test,0,news,22,24.393157958984375,1.161578893661499,1.2996158599853516,1.3609309196472168,0.14101630690780068,1.1716215980441533,0.0483507948993826,-0.4407185912132263,116.28684997558594,1.0,0.9499616026878357,human,3.1354942159291497,3.2344797660438913,0.7708389239558731,0.832742091588472,0.6678096814524715,0
ai_gen::cc_00069,test,1,news,28,32.47845458984375,1.2029057741165161,1.3355005979537964,1.3429375886917114,0.07840171350756386,1.1164112913805957,0.03784356738969269,-0.4755556881427765,118.51166534423828,1.0,0.9911059141159058,ai,3.367295829986474,3.5109020853517166,0.7897772952833753,0.8482262569881652,0.6886902201091203,0
cc_news::cc_00123,test,0,news,25,26.252492904663086,1.0938538312911987,1.306260585784912,1.3187469244003296,0.17533532910231248,1.2055970246430994,0.05111240721811683,-0.5135819911956787,121.59193420410156,1.0,0.8549829125404358,human,3.258096538021482,3.305144999664892,0.7390063064260964,0.8356274188384044,0.6178754844484735,0
ai_gen::cc_00123,test,1,news,32,36.40808868408203,1.1744544506072998,1.256927251815796,1.310921549797058,0.07707095729831263,1.1161961616460103,0.03374030179391339,-0.5163561701774597,121.21726989746094,1.0,0.9760388135910034,ai,3.4965075614664802,3.6218869560118807,0.7767778057712287,0.8140042650677212,0.6810942416383331,0
emozilla/pg19::pg19_00012,test,0,pg19,19,21.466554641723633,1.1925864219665527,1.3256500959396362,1.3356971740722656,0.09392149774985277,1.1200003198666355,0.061358877929376256,-0.517429769039154,121.3807601928711,1.0,1.0330333709716797,human,2.995732273553991,3.1120277429642913,0.7850818615758756,0.8439996111122383,0.7095289491557012,0
ai_gen::pg19_00012,test,1,pg19,40,48.355262756347656,1.239878535270691,1.3493410348892212,1.3554775714874268,0.0754173094422879,1.0932341619983,0.02383864429054432,-0.49586161971092224,119.83235168457031,1.0,1.0617196559906006,ai,3.713572066704308,3.899044401659705,0.806421639071118,0.8541348781482024,0.7235404190241872,0
cc_news::cc_00046,test,0,news,37,41.17354202270508,1.1437095403671265,1.355001449584961,1.3932424783706665,0.16517114733982832,1.218178592724008,0.029801356792490817,-0.4924333393573761,120.08432006835938,1.0,0.8913406133651733,human,3.6375861597263857,3.741793058129805,0.7625377584558767,0.856541343003207,0.6372858968643883,0
ai_gen::cc_00046,test,1,news,46,49.832374572753906,1.1073861122131348,1.2303156852722168,1.2850373983383179,0.1107229234134837,1.1604239787412385,0.025250166344414234,-0.4763500392436981,118.75285339355469,1.0,0.9006102085113525,ai,3.8501476017100584,3.9285334463376307,0.745448370151675,0.8021431383552846,0.642174996985195,0
cc_news::cc_00107,test,0,news,19,19.855403900146484,1.103078007698059,1.2145220041275024,1.2181411981582642,0.10889784027053369,1.1043110184919909,0.05474891810239242,-0.515142023563385,121.28826141357422,1.0,0.8795564770698547,human,2.995732273553991,3.0376130945266526,0.7434019895647398,0.7950365807180688,0.6310358325569891,0
ai_gen::cc_00107,test,1,news,24,26.281261444091797,1.142663598060608,1.2925337553024292,1.3153430223464966,0.09113580746123857,1.1511200886926114,0.04252896174962533,-0.4667139947414398,117.95264434814453,1.0,1.0024957656860352,ai,3.2188758248682006,3.3062000725253977,0.7620497270626686,0.8296576492723307,0.6943942854443015,0
cc_news::cc_00090,test,0,news,26,27.412649154663086,1.0965059995651245,1.2446354627609253,1.3137316703796387,0.11595908757383158,1.1981071429608847,0.04843411964954655,-0.45514044165611267,117.38980865478516,1.0,0.9002283811569214,human,3.295836866004329,3.3468344387790694,0.740272149329868,0.8085431306202392,0.6419740795577864,0
ai_gen::cc_00090,test,1,news,43,48.79668045043945,1.1618257761001587,1.2781833410263062,1.299096703529358,0.07942993049213563,1.118151043170045,0.022386127742264023,-0.49401116371154785,119.80087280273438,1.0,0.955775260925293,ai,3.784189633918261,3.9079483241871915,0.770953131372382,0.8233783451166294,0.6707866677339702,0
cc_news::cc_00075,test,0,news,31,34.89431381225586,1.1631437540054321,1.3103781938552856,1.3176873922348022,0.0923126672553517,1.132867186619063,0.03444933005077435,-0.48172375559806824,118.98766326904297,1.0,0.9977957606315613,human,3.4657359027997265,3.5805788933185148,0.7715626052366009,0.8374112314166726,0.6920444530952211,0
ai_gen::cc_00075,test,1,news,44,50.38047790527344,1.1716389656066895,1.2965284585952759,1.3151675462722778,0.08474606040434668,1.1225023961115401,0.02588581032018015,-0.4801684319972992,118.79927062988281,1.0,1.0018842220306396,ai,3.8066624897703196,3.9392582930256625,0.7754821661588976,0.8313986168668575,0.6940888480672166,0
cc_news::cc_00103,test,0,news,21,25.837738037109375,1.2918869256973267,1.3576713800430298,1.3762909173965454,0.055055134277630265,1.0653338848929013,0.044587914434341895,-0.49559056758880615,119.79700469970703,1.0,1.1397345066070557,human,3.091042453358316,3.289809032736478,0.8293754632975245,0.8576744285536995,0.7606817590042407,0
ai_gen::cc_00103,test,1,news,23,24.74785614013672,1.124902606010437,1.2422930002212524,1.2643136978149414,0.09323362343783553,1.123931699560919,0.048456025524153984,-0.48204466700553894,118.9492416381836,1.0,0.9319003820419312,ai,3.1780538303479458,3.2483513669499944,0.7537259688603639,0.8074990030965616,0.6585041723708582,0
cc_news::cc_00089,test,0,news,38,40.87963104248047,1.104854941368103,1.2920392751693726,1.3049217462539673,0.14737949244688567,1.1810797032205398,0.03315068213524194,-0.424251914024353,115.45577239990234,0.9722222222222222,0.9367470741271973,human,3.6635616461296463,3.7347995760896144,0.7442465532957566,0.8294419344689292,0.6610097998160436,0
ai_gen::cc_00089,test,1,news,41,44.330955505371094,1.1082738637924194,1.313744306564331,1.3542876243591309,0.143424484033484,1.2219792134442755,0.01974577839874628,-0.4529547691345215,117.0703125,1.0,0.9164843559265137,ai,3.7376696182833684,3.8139901436048813,0.7458695386507761,0.8388671242064135,0.6504924429700476,0
emozilla/pg19::pg19_00021,test,0,pg19,45,55.59160232543945,1.263445496559143,1.3538633584976196,1.3678827285766602,0.0634146652998885,1.0826606547736786,0.02415547188105679,-0.4836612641811371,119.02397918701172,1.0,1.061585545539856,human,3.828641396489095,4.035860605392907,0.8168882083281289,0.8560579606357419,0.7234753690488702,0
ai_gen::pg19_00021,test,1,pg19,53,64.23221588134766,1.2352349758148193,1.3325737714767456,1.3585129976272583,0.06811102343946397,1.0998012720049632,0.020613158544110406,-0.4729953408241272,118.33326721191406,1.0,1.0172266960144043,ai,3.9889840465642745,4.177953455510771,0.8043463571320385,0.8469722808819818,0.7017236453260032,0
cc_news::cc_00093,test,0,news,35,41.42827606201172,1.2184786796569824,1.331300973892212,1.357071876525879,0.07240793526087505,1.1137428164986838,0.026131406826446796,-0.4923475980758667,119.69518280029297,1.0,1.04274582862854,human,3.58351893845611,3.7478150282217477,0.7968216815391191,0.8464264696474946,0.7142948972434097,0
ai_gen::cc_00093,test,1,news,40,45.49892807006836,1.1666392087936401,1.287064552307129,1.3155380487442017,0.08120046929026453,1.127630580926045,0.02809940765159105,-0.4958252012729645,119.82853698730469,1.0,0.9345100522041321,ai,3.713572066704308,3.8394292600710087,0.7731772152887065,0.8272691403996852,0.659854091425174,0
cc_news::cc_00104,test,0,news,32,36.277565002441406,1.1702439785003662,1.3407996892929077,1.349299669265747,0.11246560459402587,1.1530071455643656,0.03838892723470775,-0.45820948481559753,117.50856018066406,1.0,1.009239673614502,human,3.4965075614664802,3.618391671226061,0.7748395937209577,0.850492618548285,0.6977563786745659,0
ai_gen::cc_00104,test,1,news,54,61.847900390625,1.166941523551941,1.294152021408081,1.306570053100586,0.08583739017656832,1.1196534074154147,0.018871692819663364,-0.47727757692337036,118.6767578125,1.0,1.004755973815918,ai,4.007333185232471,4.140717527805608,0.7733167372117826,0.830363285651878,0.695522344531422,0
